cust_id,client,contact,when,value
678613,Sofia Lindqvist,sofia.lindqvist@example.com,14.05.2026,"7641,53"
400079,Zara Torres,,"Feb 21, 2026","2272,26"
361855,Pavel Moreau,pavel.moreau@example.com,23.10.2026,"1681,09"
0732546,Amara Stone,amara.stone@example.com,"Mar 22, 2026","2185,45"
801178,Zara Tanaka,,16.08.2026,"5065,41"
34286,Felix Diallo,felix.diallo@example.com,12.05.2026,"9733,71"
0752214,Hugo Weber,hugo.weber@example.com,"Dec 24, 2026","8064,48"
364397,Diego McAllister,diego.mcallister@example.com,"Oct 2, 2026","3857,84"
0766386,Kenji Tanaka,kenji.tanaka@example.com,"Aug 2, 2026","1670,88"
407628,Zara Costa,zara.costa@example.com,"Sep 5, 2026","552,39"
768028,Clara Costa,clara.costa@example.com,"Dec 7, 2026","8123,25"
457573,Yuki Stone,yuki.stone@example.com,"Feb 5, 2026","6826,97"
735966,Ingrid Tanaka,ingrid.tanaka@example.com,"Jun 22, 2026","3476,25"
0255251,Priya Weber,,"Jan 11, 2026","4141,40"
797887,Ravi Tanaka,ravi.tanaka@example.com,"Jan 5, 2026","2243,89"
137690,Mei McAllister,mei.mcallister@example.com,"Sep 18, 2026","9242,33"
629781,Kenji Fontaine,kenji.fontaine@example.com,03.09.2026,"6883,23"
289747,Zara Haddad,zara.haddad@example.com,"May 1, 2026","151,25"
238564,Maya Chen,maya.chen@example.com,"Dec 4, 2026","4312,36"
821610,Leila Iyer,leila.iyer@example.com,"Sep 27, 2026","1196,96"
819263,Omar Iyer,omar.iyer@example.com,25.01.2026,"7601,83"
508762,Leila Costa,leila.costa@example.com,06.11.2026,"4716,38"
252200,Omar Alvarez,omar.alvarez@example.com,02.08.2026,"965,77"
0420306,"Torres, Ravi",ravi.torres@example.com,"Jun 24, 2026","5973,47"
284540,Diego McAllister,diego.mcallister@example.com,"Jul 7, 2026","6732,90"
0722854,Clara McAllister,clara.mcallister@example.com,"Sep 27, 2026","2959,12"
397438,Ravi Khan,ravi.khan@example.com,06.02.2026,"5057,00"
55473,Amara Fontaine,amara.fontaine@example.com,"Jul 8, 2026","7002,11"
877209,Nadia Nair,nadia.nair@example.com,02.07.2026,"8970,57"
193163,Nadia Tanaka,nadia.tanaka@example.com,"Sep 21, 2026","4202,39"
0800027,Zara McAllister,zara.mcallister@example.com,"Apr 8, 2026","7716,99"
0750051,Priya Alvarez,priya.alvarez@example.com,06.12.2026,"7679,73"
11770,Zara Rossi,zara.rossi@example.com,"May 6, 2026","2500,54"
247445,Nadia McAllister,nadia.mcallister@example.com,"Jul 14, 2026","3895,92"
0745493,Maya Chen,maya.chen@example.com,24.04.2026,"1718,23"
610732,Marco Lindqvist,,22.07.2026,"2045,94"
747329,Pavel Fontaine,,"Feb 24, 2026","5655,71"
167029,Elias Sato,elias.sato@example.com,"Oct 11, 2026","6753,98"
430552,Rosa Iyer,rosa.iyer@example.com,16.07.2026,"8727,47"
710144,Pavel Khan,pavel.khan@example.com,"Jun 28, 2026","4613,36"
673559,Diego Weber,diego.weber@example.com,"Jun 27, 2026","4079,57"
0845843,Sofia Iyer,sofia.iyer@example.com,25.01.2026,"7635,69"
99733,Jonas Fontaine,jonas.fontaine@example.com,"Nov 18, 2026","3825,49"
449567,Zara Okafor,zara.okafor@example.com,07.06.2026,"1037,30"
487571,Amara Diallo,amara.diallo@example.com,"Feb 17, 2026","649,93"
0666681,Maya Silva,maya.silva@example.com,"Mar 2, 2026","5390,09"
766260,Kenji Torres,kenji.torres@example.com,17.09.2026,"5561,71"
281909,Diego Stone,diego.stone@example.com,"May 22, 2026","2042,34"
536321,Kenji Novak,kenji.novak@example.com,"Oct 2, 2026","7094,35"
227667,Tomas Stone,tomas.stone@example.com,15.09.2026,"754,04"
112320,Felix Torres,felix.torres@example.com,"Jun 16, 2026","3301,50"
753837,Maya Torres,maya.torres@example.com,"Jan 16, 2026","7209,14"
712706,Marco Rossi,marco.rossi@example.com,"Nov 19, 2026","3938,10"
211437,Mei Moreau,mei.moreau@example.com,18.04.2026,"1873,22"
0530610,Kenji Diallo,kenji.diallo@example.com,"Feb 10, 2026","8389,13"
653114,"Khan, Anna",anna.khan@example.com,"Sep 19, 2026","8368,96"
0352538,Diego Okafor,diego.okafor@example.com,16.07.2026,"9631,15"
753356,Marco Okafor,marco.okafor@example.com,"Jun 23, 2026","3138,67"
447344,Hugo Lindqvist,hugo.lindqvist@example.com,28.11.2026,"7971,57"
